Value,Date,Product Id,ProductID_Contract,Exchange City,Super Region,Time Level,Unit,Source,Sub-Sector,Product Type,Exchange Country,Product Description
47.98,2021-02-05,19087,19087_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,FUEL OIL OUTRIGHT - USAC HSFO (PLATTS) FUTURE
47.3,2021-02-03,19087,19087_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,FUEL OIL OUTRIGHT - USAC HSFO (PLATTS) FUTURE
47.65,2021-02-04,19087,19087_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,FUEL OIL OUTRIGHT - USAC HSFO (PLATTS) FUTURE
46.3,2021-02-01,19087,19087_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,FUEL OIL OUTRIGHT - USAC HSFO (PLATTS) FUTURE
46.89,2021-02-02,19087,19087_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,FUEL OIL OUTRIGHT - USAC HSFO (PLATTS) FUTURE
40.95,2020-12-04,19087,19087_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,FUEL OIL OUTRIGHT - USAC HSFO (PLATTS) FUTURE
45.43,2021-01-28,19087,19087_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,FUEL OIL OUTRIGHT - USAC HSFO (PLATTS) FUTURE
45.19,2021-01-29,19087,19087_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,FUEL OIL OUTRIGHT - USAC HSFO (PLATTS) FUTURE
45.87,2021-01-26,19087,19087_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,FUEL OIL OUTRIGHT - USAC HSFO (PLATTS) FUTURE
45.86,2021-01-27,19087,19087_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,FUEL OIL OUTRIGHT - USAC HSFO (PLATTS) FUTURE
0.55,2021-03-05,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.55,2021-03-04,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.35,2021-01-25,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.45,2021-03-03,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.35,2021-01-22,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.4,2021-03-02,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.45,2021-03-01,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.35,2021-01-20,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.3,2020-12-29,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.35,2021-01-21,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.3,2020-12-28,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.35,2021-01-19,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.3,2021-01-18,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.3,2021-01-15,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.3,2020-12-30,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.3,2020-12-31,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.5,2021-02-25,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.35,2021-01-13,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.5,2021-02-26,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.4,2021-01-14,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.5,2021-02-23,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.35,2021-01-11,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.5,2021-02-24,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.4,2021-01-12,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.2,2020-12-18,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.5,2021-02-22,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.2,2020-12-16,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.2,2020-12-17,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.35,2021-01-08,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.2,2020-12-23,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.2,2020-12-24,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.45,2021-02-18,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.35,2021-01-06,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.2,2020-12-21,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.4,2021-02-19,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.35,2021-01-07,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.2,2020-12-22,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.45,2021-02-16,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.3,2021-01-04,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.5,2021-02-17,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.3,2021-01-05,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.45,2021-02-15,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.45,2021-02-12,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.45,2021-02-10,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.4,2021-02-11,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.2,2020-12-14,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.2,2020-12-15,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.45,2021-02-09,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.45,2021-02-08,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.4,2021-02-05,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.4,2021-02-03,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.4,2021-02-04,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.3,2021-02-01,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.35,2021-02-02,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.25,2021-01-28,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.25,2021-01-29,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.3,2021-01-26,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.25,2021-01-27,18601,18601_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS WTI CMA TRADE MONTH FUTURE
0.77,2021-03-05,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.71,2021-03-04,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.58,2021-01-25,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.77,2021-03-03,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.58,2021-01-22,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.8,2021-03-02,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.77,2021-03-01,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.58,2021-01-20,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.6,2020-12-29,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.58,2021-01-21,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.61,2020-12-28,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.58,2021-01-19,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.58,2021-01-18,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.59,2021-01-15,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.6,2020-12-30,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.6,2020-12-31,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.68,2021-02-25,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.6,2021-01-13,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.77,2021-02-26,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.59,2021-01-14,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
0.7,2021-02-23,3090,3090_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,CRUDE DIFF - ARGUS EAST SIBERIAN PACIFIC OCEAN (ESPO) DIFF FUTURE
