Value,Date,Super Region,Ticker,Time Level,Unit,Source,Exchange,Sub-Sector,Company Name,Industry Level 2,Industry Level 1,Company Website,Statement Type,Market Cap,Financial Metric
-1.14,2016-12-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-0.19,2015-03-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.19,2014-06-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.27,2011-06-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.04,2010-09-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.12,2019-06-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-0.04,2020-03-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.08,2012-12-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.03,2009-06-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-0.54,2015-09-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.03,2010-03-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.15,2019-03-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.1,2013-03-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.11,2011-09-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.11,2012-06-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.28,2018-12-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.17,2018-09-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-0.17,2016-09-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.15,2013-09-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-0.68,2015-12-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.05,2011-08-08,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-0.14,2017-06-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.04,2010-12-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-0.26,2015-06-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-0.53,2016-03-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.13,2013-12-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.15,2014-09-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.05,2011-03-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.13,2019-09-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-1.53,2020-06-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.23,2018-03-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.03,2009-09-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.34,2014-03-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.04,2010-06-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-0.02,2017-12-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.15,2011-12-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.11,2012-09-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.07,2018-06-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.02,2009-12-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.11,2013-06-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-5.02,2017-03-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-0.02,2019-12-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-0.52,2017-09-30,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
0.11,2012-03-31,UNITED STATES,MRO,QUARTER,PERCENT,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,PROFIT MARGIN
-143000000,2014-12-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
-152000000,2016-06-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
53000000,2016-12-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
-373000000,2015-03-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
52000000,2014-06-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
1626000000,2011-06-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
4077000000,2010-09-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
255000000,2019-06-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
15000000,2020-03-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
1681000000,2012-12-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
1127000000,2009-06-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
-1070000000,2015-09-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
457000000,2010-03-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
71000000,2019-03-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
1480000000,2013-03-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
3550000000,2011-09-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
1475000000,2012-06-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
467000000,2018-12-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
423000000,2018-09-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
-203000000,2016-09-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
1422000000,2013-09-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
-914000000,2015-12-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
-2103000000,2011-08-08,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
-26000000,2017-06-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
1240000000,2010-12-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
-334000000,2015-06-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
-598000000,2016-03-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
727000000,2013-12-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
508000000,2014-09-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
2103000000,2011-03-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
237000000,2019-09-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
-703000000,2020-06-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
572000000,2018-03-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
1038000000,2009-09-30,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
1182000000,2014-03-31,UNITED STATES,MRO,QUARTER,USD,COMPANY SEC FILINGS,NEW YORK STOCK EXCHANGE,FINANCIAL STATEMENT,MARATHON OIL CORPORATION,OIL & GAS - E&P,ENERGY,HTTP://WWW.MARATHONOIL.COM,INCOME-STATEMENT,GREATER THAN $1BILLION MARKET CAP,EBIT
